Links
https://riverdalega.justfoia.com/publicportal/home/newrequest // below is the url
https://riverdalega.justfoia.com/Forms/Launch/d705cbd6-1396-49b7-939e-8d86c5a87deb done
https://cityofmorrowga.nextrequest.com/requests/new done
https://forestparkga.justfoia.com/publicportal/home/newrequest //below is the forms url
https://forestparkga.justfoia.com/Forms/Launch/d705cbd6-1396-49b7-939e-8d86c5a87deb done
https://austellga.justfoia.com/Forms/Launch/d705cbd6-1396-49b7-939e-8d86c5a87deb  done
https://acworthga.justfoia.com/Forms/Launch/d705cbd6-1396-49b7-939e-8d86c5a87deb done
https://kennesawga.justfoia.com/Forms/Launch/a3570e65-d44d-43d3-a822-d38e2fc1c3d3  done
https://smyrnaga.justfoia.com/Forms/Launch/fd208f47-7557-4edf-9478-723c87ba6b30    done
https://powderspringsga.justfoia.com/Forms/Launch/d705cbd6-1396-49b7-939e-8d86c5a87deb done
https://tuckerga.justfoia.com/Forms/Launch/d705cbd6-1396-49b7-939e-8d86c5a87deb  done
https://maconbibbcountyga.justfoia.com/Forms/Launch/d705cbd6-1396-49b7-939e-8d86c5a87deb done
https://cityofstonecrestga.nextrequest.com/ //below is the url
https://cityofstonecrestga.nextrequest.com/requests/new done
https://cherokeecountyga.nextrequest.com/requests/new //done
https://cantonga.justfoia.com/Forms/Launch/d705cbd6-1396-49b7-939e-8d86c5a87deb done
https://avondaleestates-open-records.app.transform.civicplus.com/forms/34577
https://cityofclarkstonga.nextrequest.com/requests/new done
https://doravillega.justfoia.com/Forms/Launch/d705cbd6-1396-49b7-939e-8d86c5a87deb done
https://albanyga.justfoia.com/Forms/Launch/d705cbd6-1396-49b7-939e-8d86c5a87deb  done
https://douglasvillega.mycusthelp.com/WEBAPP/_rs/(S(sfoxoahv3zfwna42hhyegmn3))/
https://fayettecountyga.gov/administration/open-records-request
https://peachtreecitygapolice.nextrequest.com/requests/new done
https://tyronega.justfoia.com/Forms/Launch/d705cbd6-1396-49b7-939e-8d86c5a87deb done
https://forsythcountyga.justfoia.com/Forms/Launch/d705cbd6-1396-49b7-939e-8d86c5a87deb done
https://collegeparkga.justfoia.com/Forms/Launch/d705cbd6-1396-49b7-939e-8d86c5a87deb   done

https://stockbridgega.justfoia.com/Forms/Launch/d705cbd6-1396-49b7-939e-8d86c5a87deb done

https://cityofaugustaga.nextrequest.com/requests/new done
https://conyersga.justfoia.com/Forms/Launch/d705cbd6-1396-49b7-939e-8d86c5a87deb done
https://spaldingcountyga.justfoia.com/Forms/Launch/d705cbd6-1396-49b7-939e-8d86c5a87deb done
https://www.cityofgriffin.com/services/open-records
